LABEL,TEXT
1,so here i am – 
1,when i did the 
1,the finale of  
1,remember with  
1,remember how   
1,but to have a  
1,and i'll never 
1,like harry     
1,but i saved    
1,they said      
1,"and i said, am "
1,"tell me, am i  "
1,and it turned  
1,"i mean, those  "
1,but no matter  
1,"and honestly,  "
1,it's going to  
1,it's going to  
1,i wouldn't     
1,"you know,      "
1,you're elected 
1,you're in the  
1,why would you  
1,i think i'd    
1,how cool is    
1,he leaves to   
1,i'll try – i   
1,so maybe i     
1,but i'll do    
1,he and his     
1,they left a    
1,one took air   
1,one took a     
1,a little bit   
1,why aren't     
1,"now, i know    "
1,so i know what 
1,but i would    
1,"this way, i    "
1,…and you know  
1,we're doing    
1,so we don't    
1,we don't have  
1,with hundreds  
1,"i mean, every  "
1,they closed    
1,they closed    
1,and he could   
1,"in fact, he    "
1,i'm building   
1,the old post   
1,and i actually 
1,people say     
1,how did trump  
1,one of the     
1,"you know,      "
1,and i got it   
1,it's going to  
1,we're under    
1,do you ever    
1,way under      
1,so we're       
1,but he can use 
1,i'll let him   
1,you just come  
1,but you don't  
1,but you'd say  
1,but more       
1,you don't want 
1,you've got to  
1,you've got to  
1,i've got the   
1,carl icahn –   
1,great deal     
1,i've got some  
1,they're all    
1,they said you  
1,i have these   
1,"now, i know    "
1,i also know    
1,i know guys    
1,i know a lot   
1,but they're    
1,and they're    
1,they don't     
1,they're worth  
1,but when i     
1,we're going to 
1,"no, no, we're  "
1,"you know,      "
1,"so, we're      "
1,if you look at 
1,i saw ships –  
1,everything's   
1,except that it 
1,when does it   
1,when does it   
1,we sell them   
1,and then they  
1,because you    
1,we sell the    
1,so by the time 
1,they have cars 
1,and they just  
1,"and i say,     "
1,how stupid are 
1,"no tax, no     "
1,and i'm a free 
1,i believe in   
1,but i have to  
1,when you look  
1,we get nothing 
1,it's like      
1,balance it     
1,got to balance 
1,a friend of    
1,"as you know,   "
1,they've taken  
1,they've taken  
1,they've taken  
1,they've taken  
1,and they're    
1,and we've got  
1,i made so much 
1,i made         
1,the bank of    
1,"you know, all  "
1,"oh, trump's    "
1,he's only      
1,it's like a    
1,"they said,     "
1,"interestingly, "
1,he'll never    
1,…then i        
1,then they      
1,that's a       
1,i signed my    
1,"and they said, "
1,and you have   
1,"and they said, "
1,but actually   
1,and forbes and 
1,i put in these 
1,i might have   
1,i wanted to    
1,i wanted to    
1,it's such a    
1,"so they said,  "
1,i put in the   
1,and everybody  
1,it's a much    
1,and really     
1,"you know,      "
1,"doral,         "
1,"i mean, i have "
1,and i'm very   
1,"but they say,  "
1,he'll never    
1,then they see  
1,"and you know,  "
1,and because it 
1,"they say, is   "
1,the last box   
1,$50 million or 
1,so like i have 
1,i have a lot   
1,so it says $50 
1,so i checked   
1,i don't know   
1,i think        
1,can you        
1,so i checked   
1,i could be     
1,"oh, they'll    "
1,but i'm not    
1,but i think    
1,$50 million or 
1,so you know    
1,they added up  
1,"now, some of   "
1,some of them   
1,so it says $50 
1,so they'll     
1,and they add   
1,it's really –  
1,and they have  
1,those          
1,but with all   
1,they're so     
1,they're so     
1,"and you know,  "
1,we had an      
1,"oh, look at    "
1,what are you   
1,"…anyway, so    "
1,i spent        
1,like a lot of  
1,but somebody   
1,i didn't know  
1,but somebody   
1,so all over    
1,i'm turning    
1,i don't want   
1,i don't want   
1,somebody puts  
1,but they put   
1,it's all over  
1,trump is       
1,i fly my plane 
1,the money that 
1,the guy that   
1,really         
1,"you know him,  "
1,he'll sell you 
1,and you know   
1,let him get a  
1,so they put up 
1,i don't want   
1,i might like   
1,that's hard to 
1,but the        
1,and i end up   
1,i can't        
1,i got so angry 
1,because        
1,"and honestly,  "
1,it doesn't     
1,but they used  
1,the bottom     
1,i'm            
1,i don't want   
1,i don't need   
1,"now, with that "
1,like beada     
1,beada will     
1,but a woman    
1,another person 
1,and some sent  
1,but it doesn't 
1,but that i do  
1,how do i take  
1,dear so and    
1,how do you     
1,i want them to 
1,"you know, but  "
1,i had a big    
1,i turned him   
1,i turned him   
1,and then i see 
1,it was         
1,that look      
1,somebody does  
1,it actually    
1,it was so      
1,it was         
1,and they're    
1,and that's the 
1,that's the     
1,"yeah, the      "
1,"i mean,        "
1,"no, because a  "
1,but i just     
1,it had to be a 
1,the guy got a  
1,but we had     
1,it had to be a 
1,the spirit in  
1,the spirit in  
1,when i went to 
1,i'm leading    
1,i love tea     
1,i love the tea 
1,tea party      
1,you have not   
1,"no, you        "
1,you have not   
1,"you know,      "
1,you people     
1,the tea party  
1,these are      
1,it's           
1,and you will   
1,you don't know 
1,you don't know 
1,you don't know 
1,the tea party  
1,i don't care   
1,but the tea    
1,i talked       
1,but the silent 
1,it's poor      
1,it's rich      
1,it's           
1,one of the     
1,i'm a          
1,– is that i    
1,"you know, guys "
1,they pay them  
1,what do you    
1,every week     
1,i could hire a 
1,i don't want   
1,"you know, why  "
1,i know in one  
1,"and you know,  "
1,they think     
1,you've got to  
1,you've got to  
1,i don't have   
1,i don't have   
1,"you know, it   "
1,you saw the    
1,did you see    
1,and somebody   
1,"i said, what   "
1,and he gave me 
1,a baby of      
1,"i said, how    "
1,it's anchor    
1,and then bush  
1,jeb bush gets  
1,if you want a  
1,the country is 
1,"no, no, but if "
1,so jeb has a   
1,"you know,      "
1,all these      
1,but one of the 
1,so all of a    
1,"and with me,   "
1,"with him, they "
1,they just      
1,and then he    
1,"he said, you   "
1,and then the   
1,so he wanted   
1,"he said, well, "
1,and now the    
1,but the asians 
1,so he has a    
1,because baby – 
1,i want to      
1,when this      
1,actually jose  
1,he's a nice    
1,but when ramos 
1,"actually, the  "
1,so i even had  
1,and this guy   
1,so when he –   
1,i didn't do    
1,except for the 
1,and that's     
1,the times      
1,i didn't       
1,but he was     
1,and much worse 
1,can you        
1,i don't wear a 
1,i won't bring  
1,but think of   
1,i'm in the     
1,"so, i'm on the "
1,i can't even   
1,i'm            
1,but they also  
1,they didn't    
1,they also      
1,did you know   
1,his daughter   
1,"oh, you didn't "
1,"no, they       "
1,they said i    
1,"no, he's       "
1,so we very     
1,he actually    
1,"you know, he's "
1,"but, he said,  "
1,"so, 2,000      "
1,this is a      
1,this is a wall 
1,they built a   
1,that's a big   
1,that's serious 
1,"this was 2,000 "
1,"i mean, it     "
1,"but 13,000     "
1,they had no    
1,they didn't    
1,"of course,     "
1,how stupid is  
1,because they   
1,caterpillar's  
1,we'll change   
1,"but, they      "
1,"now, we have   "
1,but you don't  
1,and actually   
1,hillary wanted 
1,but they       
1,because i'm a  
1,what i do best 
1,i'm not a      
1,i do the       
1,a lot of these 
1,does that make 
1,i'm the        
1,"so, one of the "
1,do you believe 
1,"no, no, they   "
1,they couldn't  
1,they could not 
1,and they're    
1,we have        
1,you see that   
1,you see it     
1,you see it     
1,last night in  
1,they come into 
1,last week in   
1,"raped,         "
1,by an illegal  
1,but this is    
1,we have stupid 
1,and you know   
1,we have great  
1,you probably   
1,that's why the 
1,"the white one, "
1,but i went     
1,now they like  
1,then two weeks 
1,the white one  
1,the red one    
1,but i went to  
1,and when i     
1,i was killed   
1,"rush limbaugh, "
1,then he goes   
1,"no, they       "
1,and i don't    
1,"no, i was      "
1,so for two     
1,i said is it   
1,i don't know   
1,"now, many of   "
1,everybody says 
1,and only       
1,they wouldn't  
1,they wouldn't  
1,and we're      
1,they're going  
1,one of the     
1,we're going to 
1,louis the      
1,we are going   
1,"you know, we   "
1,i just met     
1,those police   
1,those guys –   
1,we need law    
1,"i mean, they   "
1,and they set   
1,because the    
1,they weren't   
1,we have        
1,originally     
1,he's a         
1,he can stop    
1,we have some   
1,but we have to 
1,we have to be  
1,"you know, i    "
1,you're going   
1,i see some of  
1,you did too    
1,but that's     
1,the problem is 
1,all of the     
1,"i mean, the    "
1,that one       
1,and it's       
1,i hated some   
1,i don't have   
1,but you know   
1,but we need    
1,we need our    
1,they're great  
1,they do a      
1,they're right  
1,"i mean, i know "
1,i won't        
1,they don't     
1,and then you   
1,so we need a   
1,we have to     
1,we have to     
1,we have to     
1,we never have  
1,we also have   
1,i want ukraine 
1,but ukraine is 
1,we're now      
1,that's the     
1,the best in    
1,we're sending  
1,where are all  
1,it affects     
1,it affects     
1,and we want to 
1,but why are we 
1,he doesn't     
1,i think he'd   
1,i'd get along  
1,"no, he has no  "
1,they don't     
1,but i'd get    
1,every country  
1,even russia is 
1,so one of the  
1,but think of   
1,"so, ukraine –  "
1,i'm going back 
1,maybe i'll go  
1,i'd actually   
1,i love country 
1,"hey, trace     "
1,and who else   
1,my kids love   
1,who did really 
1,and my trace – 
1,"you know,      "
1,"and i said,    "
1,i didn't know  
1,i'd never      
1,and he wasn't  
1,and he came on 
1,and then he    
1,"trump, all     "
1,but those      
1,but we've got  
1,we have to     
1,a person came  
1,what's not     
1,they said      
1,we can't make  
1,we're a debtor 
1,we owe $19     
1,china – think  
1,so they come   
1,how do you do  
1,that's like a  
1,japan sells us 
1,they make a    
1,"they come in,  "
1,and we owe     
1,how come if    
1,put on your    
1,i have a       
1,if we buy all  
1,but we owe     
1,and we're      
1,"so, it'll      "
1,it's not even  
1,people don't   
1,"see, obama     "
1,people don't   
1,"oh, and        "
1,she gave me    
1,where the hell 
1,you could have 
1,sharon is      
1,"oh, did they   "
1,"sharon, did    "
1,"thank you,     "
1,"so, we are     "
1,and one of the 
1,he'll never    
1,he'll never    
1,and john       
1,i don't know   
1,i never met    
1,he's sitting   
1,you tell me    
1,he's been a    
1,i go all over  
1,i see his name 
1,he's a great   
1,and he said –  
1,why wouldn't   
1,and i thought  
1,"you know,      "
1,you need –     
1,i don't have   
1,i take such    
1,i have         
1,i take good    
1,we have great  
1,my employees   
1,they hit the   
1,but i take     
1,but i've done  
1,i've seen      
1,i've seen      
1,you've never   
1,"by the way,    "
1,i buy a        
1,i throw it     
1,i negotiate    
1,and then they  
1,these people – 
1,"now, when      "
1,they use it    
1,it's called    
1,it's called    
1,actually i did 
1,i buy a        
1,a friend of    
1,and the banks  
1,and banks can  
1,you've got to  
1,so this guy    
1,and i did him  
1,and i said do  
1,"they said, we  "
1,"no, we won't   "
1,"i said, you're "
1,"anyways, it's  "
1,"immediately, i "
1,i threw it     
1,and they come  
1,can you        
1,i negotiated   
1,what i did to  
1,they see me    
1,but then i'm   
1,i'm really     
1,but you have   
1,"no, no, you    "
1,"you know, you  "
1,caesar's went  
1,whoever heard  
1,caesar's filed 
1,everybody in   
1,i had the good 
1,"i said, don't  "
1,i said don't   
1,so what did we 
1,thousands of   
1,wounded        
1,we can't even  
1,iran is taking 
1,with the money 
1,the oil they   
1,we got far     
1,so i had       
1,trump says     
1,"now, i'm much  "
1,but you got to 
1,so with        
1,that's called  
1,i should get   
1,"and again,     "
1,"normally, i    "
1,do you         
1,do you         
1,"i mean,        "
1,so i got great 
1,but most of    
1,they went      
1,but i made a   
1,i had a great  
1,so i think i   
1,"listen, we are "
1,we are going   
1,we are going   
1,"in fact, last  "
1,last night in  
1,and then i     
1,we're going to 
1,we're going to 
1,nobody's going 
1,and we're      
1,so many        
1,you may not    
1,"if i win, we   "
1,we will win on 
1,we will win on 
1,we will win on 
1,i will protect 
1,i will protect 
1,we are going   
1,"and you know,  "
1,we will make   
1,and thank you  
1,thank you      
1,thank you very 
1,"thank you,     "
1,"great honor,   "
1,this is a      
1,on a saturday  
